OrderID	Date	CustomerID	Quantity	UnitPrice	ShippingAddress	PaymentMethod	TrackingNumber	ItemsInCart	CouponCode	TotalPrice	RevenuePerUnit	CartUtilizationRate	IsHighValueOrder	OrderMonth	OrderYear	OrderDayOfWeek	HasCoupon	IsSuccessful	Product_Desk	Product_Laptop	Product_Monitor	Product_Phone	Product_Printer	Product_Tablet	ReferralSource_Facebook	ReferralSource_Google	ReferralSource_Instagram	ReferralSource_Referral	OrderStatus_Delivered	OrderStatus_Pending	OrderStatus_Returned	OrderStatus_Shipped
ORD200096	6/1/2024	C93007	2	232.83	Unknown	N/A	TRK85696091	7	NO_COUPON	465.66	232.83	0.2857	0	6	2024	5	0	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200097	1/21/2025	C15624	5	619.52	Unknown	N/A	TRK40621141	9	NO_COUPON	3097.6	619.52	0.5556	1	1	2025	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200098	1/14/2023	C70921	2	228.54	Unknown	N/A	TRK54983109	3	NO_COUPON	457.08	228.54	0.6667	0	1	2023	5	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200099	4/12/2025	C30477	1	201.58	Unknown	N/A	TRK51829648	2	WINTER15	201.58	201.58	0.5	0	4	2025	5	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200100	2/17/2023	C74866	3	664.79	Unknown	N/A	TRK53783265	6	NO_COUPON	1994.37	664.79	0.5	1	2	2023	4	0	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200101	11/25/2023	C15283	1	381.02	Unknown	N/A	TRK19286291	6	NO_COUPON	381.02	381.02	0.1667	0	11	2023	5	0	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200102	3/8/2023	C18037	2	70.34	Unknown	N/A	TRK47362236	3	FREESHIP	140.68	70.34	0.6667	0	3	2023	2	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200103	1/25/2025	C62656	4	218.43	Unknown	N/A	TRK86296459	9	SAVE10	873.72	218.43	0.4444	1	1	2025	5	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200104	7/30/2024	C65744	1	582.04	Unknown	N/A	TRK39906058	1	FREESHIP	582.04	582.04	1	0	7	2024	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200105	10/24/2024	C72290	3	185.4	Unknown	N/A	TRK68792129	7	NO_COUPON	556.2	185.4	0.4286	0	10	2024	3	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200106	9/8/2023	C73514	3	465.05	Unknown	N/A	TRK96777924	3	SAVE10	1395.15	465.05	1	1	9	2023	4	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200107	3/27/2023	C16775	5	670.75	Unknown	N/A	TRK34392124	8	FREESHIP	3320.97	664.194	0.625	1	3	2023	0	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200108	12/28/2024	C33099	5	48.38	Unknown	N/A	TRK28522330	9	WINTER15	241.9	48.38	0.5556	0	12	2024	5	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200109	9/17/2023	C51157	3	592.87	Unknown	N/A	TRK18674578	3	FREESHIP	1778.61	592.87	1	1	9	2023	6	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200110	4/21/2024	C74562	1	220.77	Unknown	N/A	TRK32062079	5	FREESHIP	220.77	220.77	0.2	0	4	2024	6	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200111	5/7/2025	C95271	3	309.22	Unknown	N/A	TRK74904969	7	FREESHIP	927.66	309.22	0.4286	1	5	2025	2	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200112	1/1/2023	C81366	1	410.6	Unknown	N/A	TRK17062206	2	WINTER15	410.6	410.6	0.5	0	1	2023	6	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200113	1/17/2024	C65905	5	190.08	Unknown	N/A	TRK73954365	9	FREESHIP	950.4	190.08	0.5556	1	1	2024	2	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200114	1/27/2025	C77272	5	498.48	Unknown	N/A	TRK29708128	8	SAVE10	2492.4	498.48	0.625	1	1	2025	0	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200115	11/27/2023	C32580	5	374.99	Unknown	N/A	TRK23670394	9	SAVE10	1874.95	374.99	0.5556	1	11	2023	0	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200116	3/19/2023	C47761	4	291.35	Unknown	N/A	TRK66669207	6	WINTER15	1165.4	291.35	0.6667	1	3	2023	6	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200117	3/8/2023	C49187	1	535.5	Unknown	N/A	TRK81888598	5	WINTER15	535.5	535.5	0.2	0	3	2023	2	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200118	10/9/2023	C27898	5	502.71	Unknown	N/A	TRK61957665	7	FREESHIP	2513.55	502.71	0.7143	1	10	2023	0	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200119	6/11/2025	C14683	2	534.67	Unknown	N/A	TRK47373682	7	FREESHIP	1069.34	534.67	0.2857	1	6	2025	2	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200120	4/11/2023	C58108	4	629.34	Unknown	N/A	TRK66218053	4	WINTER15	2517.36	629.34	1	1	4	2023	1	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200121	11/30/2023	C89822	1	410.78	Unknown	N/A	TRK24138598	1	FREESHIP	410.78	410.78	1	0	11	2023	3	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200122	4/15/2024	C96787	2	533.02	Unknown	N/A	TRK30422853	2	NO_COUPON	1066.04	533.02	1	1	4	2024	0	0	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200123	7/6/2023	C86064	3	278.04	Unknown	N/A	TRK62182901	5	NO_COUPON	834.12	278.04	0.6	1	7	2023	3	0	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200124	7/28/2024	C97148	4	283.79	Unknown	N/A	TRK85321126	8	NO_COUPON	1135.16	283.79	0.5	1	7	2024	6	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200125	11/6/2024	C91099	2	512.65	Unknown	N/A	TRK81846174	5	SAVE10	1025.3	512.65	0.4	1	11	2024	2	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200127	8/10/2023	C71486	3	469.32	Unknown	N/A	TRK73929833	3	NO_COUPON	1407.96	469.32	1	1	8	2023	3	0	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200128	2/17/2023	C86408	4	21.07	Unknown	N/A	TRK41432648	4	FREESHIP	84.28	21.07	1	0	2	2023	4	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200129	10/27/2023	C52751	4	263.93	Unknown	N/A	TRK72481234	4	FREESHIP	1055.72	263.93	1	1	10	2023	4	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200130	1/22/2025	C29059	3	501.3	Unknown	N/A	TRK88360704	3	WINTER15	1503.9	501.3	1	1	1	2025	2	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200131	1/8/2023	C72862	1	84.8	Unknown	N/A	TRK51648833	5	NO_COUPON	84.8	84.8	0.2	0	1	2023	6	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200133	6/20/2025	C87432	4	302.05	Unknown	N/A	TRK68969625	6	SAVE10	1208.2	302.05	0.6667	1	6	2025	4	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200134	6/23/2025	C16253	2	199.7	Unknown	N/A	TRK17354894	4	NO_COUPON	399.4	199.7	0.5	0	6	2025	0	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200135	8/4/2023	C79909	2	68.81	Unknown	N/A	TRK86742257	5	SAVE10	137.62	68.81	0.4	0	8	2023	4	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200136	4/27/2024	C73370	1	44.35	Unknown	N/A	TRK67820278	1	SAVE10	44.35	44.35	1	0	4	2024	5	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200137	11/26/2024	C50682	2	250.98	Unknown	N/A	TRK12242337	5	NO_COUPON	501.96	250.98	0.4	0	11	2024	1	0	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200138	12/21/2023	C21905	1	298.06	Unknown	N/A	TRK31863841	3	WINTER15	298.06	298.06	0.3333	0	12	2023	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200139	4/10/2023	C61440	1	583.9	Unknown	N/A	TRK33114521	1	NO_COUPON	583.9	583.9	1	0	4	2023	0	0	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200140	5/31/2025	C33110	3	528.14	Unknown	N/A	TRK38624225	3	FREESHIP	1584.42	528.14	1	1	5	2025	5	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200141	11/18/2023	C80004	3	684.14	Unknown	N/A	TRK66230753	3	WINTER15	2052.42	684.14	1	1	11	2023	5	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200142	9/6/2023	C86374	5	272.77	Unknown	N/A	TRK79451491	7	WINTER15	1363.85	272.77	0.7143	1	9	2023	2	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200143	6/13/2024	C66521	4	400.07	Unknown	N/A	TRK34654244	5	NO_COUPON	1600.28	400.07	0.8	1	6	2024	3	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200144	8/4/2023	C63365	5	219.78	Unknown	N/A	TRK80100887	8	NO_COUPON	1098.9	219.78	0.625	1	8	2023	4	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200145	3/2/2024	C85929	3	146.91	Unknown	N/A	TRK29318610	6	FREESHIP	440.73	146.91	0.5	0	3	2024	5	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200146	4/30/2025	C84645	2	411.49	Unknown	N/A	TRK68893369	4	NO_COUPON	822.98	411.49	0.5	1	4	2025	2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200147	5/6/2025	C46316	2	465.18	Unknown	N/A	TRK16196000	2	SAVE10	930.36	465.18	1	1	5	2025	1	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200148	12/15/2024	C35100	2	319.91	Unknown	N/A	TRK56853491	3	WINTER15	639.82	319.91	0.6667	0	12	2024	6	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200149	12/27/2023	C39671	1	217.56	Unknown	N/A	TRK47153818	3	NO_COUPON	217.56	217.56	0.3333	0	12	2023	2	0	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200150	12/13/2023	C25503	2	105.57	Unknown	N/A	TRK29878837	5	WINTER15	211.14	105.57	0.4	0	12	2023	2	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200151	12/1/2023	C32960	5	444.76	Unknown	N/A	TRK91226500	7	NO_COUPON	2223.8	444.76	0.7143	1	12	2023	4	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200152	1/2/2025	C77736	2	399.04	Unknown	N/A	TRK90329250	3	FREESHIP	798.08	399.04	0.6667	0	1	2025	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200153	12/18/2024	C71570	4	534.48	Unknown	N/A	TRK95992269	9	WINTER15	2137.92	534.48	0.4444	1	12	2024	2	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200154	7/20/2023	C73587	4	408.21	Unknown	N/A	TRK13955543	9	NO_COUPON	1632.84	408.21	0.4444	1	7	2023	3	0	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200155	2/27/2023	C62740	1	424.4	Unknown	N/A	TRK20706408	6	WINTER15	424.4	424.4	0.1667	0	2	2023	0	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200156	11/8/2024	C58808	2	269.83	Unknown	N/A	TRK24451893	4	SAVE10	539.66	269.83	0.5	0	11	2024	4	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200157	2/21/2025	C50422	2	564.58	Unknown	N/A	TRK71227815	4	WINTER15	1129.16	564.58	0.5	1	2	2025	4	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200158	5/16/2024	C23334	1	331.06	Unknown	N/A	TRK46335144	5	WINTER15	331.06	331.06	0.2	0	5	2024	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200159	10/31/2023	C48965	1	299.35	Unknown	N/A	TRK50921780	5	WINTER15	299.35	299.35	0.2	0	10	2023	1	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200160	2/17/2023	C38669	4	101.32	Unknown	N/A	TRK81738254	7	NO_COUPON	405.28	101.32	0.5714	0	2	2023	4	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200161	3/29/2024	C35091	1	211.14	Unknown	N/A	TRK53784452	1	SAVE10	211.14	211.14	1	0	3	2024	4	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200162	7/27/2023	C82313	3	65.86	Unknown	N/A	TRK79854624	8	WINTER15	197.58	65.86	0.375	0	7	2023	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200163	6/24/2025	C99589	1	641.39	Unknown	N/A	TRK16695001	1	NO_COUPON	641.39	641.39	1	0	6	2025	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200164	12/28/2023	C70566	5	536.58	Unknown	N/A	TRK49673411	5	SAVE10	2682.9	536.58	1	1	12	2023	3	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200165	9/14/2024	C60355	2	500.29	Unknown	N/A	TRK30155194	7	WINTER15	1000.58	500.29	0.2857	1	9	2024	5	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200166	3/4/2025	C28889	3	86.29	Unknown	N/A	TRK23791726	6	WINTER15	258.87	86.29	0.5	0	3	2025	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200167	5/27/2023	C88304	2	384.14	Unknown	N/A	TRK44268941	2	WINTER15	768.28	384.14	1	0	5	2023	5	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200168	1/4/2025	C49517	1	594.96	Unknown	N/A	TRK78551375	6	NO_COUPON	594.96	594.96	0.1667	0	1	2025	5	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200169	4/7/2024	C35785	1	427.82	Unknown	N/A	TRK78923089	2	WINTER15	427.82	427.82	0.5	0	4	2024	6	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200170	4/4/2025	C80223	4	662.94	Unknown	N/A	TRK68632951	8	SAVE10	2651.76	662.94	0.5	1	4	2025	4	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200171	8/15/2023	C20448	2	148.22	Unknown	N/A	TRK67379895	7	WINTER15	296.44	148.22	0.2857	0	8	2023	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200172	4/6/2025	C34134	1	254.12	Unknown	N/A	TRK43074303	1	WINTER15	254.12	254.12	1	0	4	2025	6	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200173	3/24/2024	C95901	3	664.46	Unknown	N/A	TRK56989066	4	FREESHIP	1993.38	664.46	0.75	1	3	2024	6	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200174	4/16/2024	C51145	4	600.81	Unknown	N/A	TRK59154274	9	SAVE10	2403.24	600.81	0.4444	1	4	2024	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200175	2/8/2025	C78170	5	68.34	Unknown	N/A	TRK71410605	6	WINTER15	341.7	68.34	0.8333	0	2	2025	5	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200176	6/28/2025	C80151	4	430.83	Unknown	N/A	TRK88251529	8	WINTER15	1723.32	430.83	0.5	1	6	2025	5	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200177	8/5/2023	C55632	5	431.69	Unknown	N/A	TRK13003066	10	NO_COUPON	2158.45	431.69	0.5	1	8	2023	5	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200178	4/11/2024	C53070	4	512.06	Unknown	N/A	TRK49791755	5	SAVE10	2048.24	512.06	0.8	1	4	2024	3	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200179	11/24/2024	C27401	3	539.91	Unknown	N/A	TRK14332053	8	NO_COUPON	1619.73	539.91	0.375	1	11	2024	6	0	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200180	3/18/2023	C87216	5	316.07	Unknown	N/A	TRK18713727	10	NO_COUPON	1580.35	316.07	0.5	1	3	2023	5	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200181	8/31/2024	C38966	5	404.39	Unknown	N/A	TRK17205146	10	NO_COUPON	2021.95	404.39	0.5	1	8	2024	5	0	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200182	3/19/2025	C16612	1	600.54	Unknown	N/A	TRK96188223	4	WINTER15	600.54	600.54	0.25	0	3	2025	2	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200183	4/18/2024	C39246	5	186.28	Unknown	N/A	TRK16658182	8	SAVE10	931.4	186.28	0.625	1	4	2024	3	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200184	4/4/2024	C65180	4	214.54	Unknown	N/A	TRK39255469	7	NO_COUPON	858.16	214.54	0.5714	1	4	2024	3	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200185	2/2/2025	C46877	1	210.7	Unknown	N/A	TRK96935978	2	WINTER15	210.7	210.7	0.5	0	2	2025	6	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200186	12/7/2023	C30334	2	133.55	Unknown	N/A	TRK66388885	7	FREESHIP	267.1	133.55	0.2857	0	12	2023	3	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200187	2/8/2023	C21227	1	590.87	Unknown	N/A	TRK79129657	6	FREESHIP	590.87	590.87	0.1667	0	2	2023	2	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200188	3/15/2025	C97715	2	363.91	Unknown	N/A	TRK19515949	2	FREESHIP	727.82	363.91	1	0	3	2025	5	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200189	7/5/2023	C48939	5	429.45	Unknown	N/A	TRK62786764	5	WINTER15	2147.25	429.45	1	1	7	2023	2	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200190	8/31/2024	C35483	3	223.7	Unknown	N/A	TRK79638203	3	SAVE10	671.1	223.7	1	0	8	2024	5	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200191	3/8/2025	C51494	2	488.87	Unknown	N/A	TRK58520306	4	FREESHIP	977.74	488.87	0.5	1	3	2025	5	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200192	8/11/2023	C58410	1	645.46	Unknown	N/A	TRK19749672	5	SAVE10	645.46	645.46	0.2	0	8	2023	4	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
